Mass (kg),r_cg_x (mm),r_cg_y (mm),r_cg_z (mm),Ixx (kg mm2),Iyx (kg mm2),Iyy (kg mm2),Izx (kg mm2),Izy (kg mm2),Izz (kg mm2)
2470,-15055.43,-3.867,-10.667,791339080.3,-133440923.7,6.22E+11,-411604599.8,-386164.932,6.22E+11
